drug1,drug2,drug3,n_total,n_ae,n_no_ae,ae_prop,p_value,p_adj,significant,drug1_name,drug2_name,drug3_name
N02B,R03A,V03A,371,27,344,0.07277628032345014,2.629767833218483e-13,1.9217255145367617e-11,True,OTHER ANALGESICS AND ANTIPYRETICS,"ADRENERGICS, INHALANTS",ALL OTHER THERAPEUTIC PRODUCTS
A03A,A04A,N06A,564,41,523,0.0726950354609929,1.0625508965741034e-19,1.7455487286975502e-17,True,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ANTIEMETICS AND ANTINAUSEANTS,ANTIDEPRESSANTS
A04A,M03B,N05A,565,41,524,0.07256637168141593,1.2075872519093924e-19,1.9535258811041104e-17,True,ANTIEMETICS AND ANTINAUSEANTS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIPSYCHOTICS
H02A,N02B,N05A,1138,82,1056,0.07205623901581722,7.690447945282172e-38,5.619861132979993e-35,True,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",OTHER ANALGESICS AND ANTIPYRETICS,ANTIPSYCHOTICS
C02A,C03C,H02A,209,15,194,0.07177033492822966,1.3499438117013414e-07,3.4718457836862654e-06,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",HIGH-CEILING DIURETICS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
C02A,C09C,N05B,237,17,220,0.07172995780590717,1.6885377761349387e-08,5.356810262253237e-07,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING","ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",ANXIOLYTICS
A04A,N05A,R01A,279,20,259,0.07168458781362007,7.558221178956857e-10,3.140663200479485e-08,True,ANTIEMETICS AND ANTINAUSEANTS,ANTIPSYCHOTICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
A04A,B01A,B05X,321,23,298,0.07165109034267912,3.4193016286000214e-11,1.8025333361515337e-09,True,ANTIEMETICS AND ANTINAUSEANTS,ANTITHROMBOTIC AGENTS,I.V. SOLUTION ADDITIVES
A04A,A07D,N02A,616,44,572,0.07142857142857142,1.745589057223168e-20,3.161754128262682e-18,True,ANTIEMETICS AND ANTINAUSEANTS,ANTIPROPULSIVES,OPIOIDS
A04A,N02B,N04B,266,19,247,0.07142857142857142,2.4013514264006995e-09,9.038976807865652e-08,True,ANTIEMETICS AND ANTINAUSEANTS,OTHER ANALGESICS AND ANTIPYRETICS,DOPAMINERGIC AGENTS
A04A,C07A,H02A,532,38,494,0.07142857142857142,8.026582600707801e-18,9.832331703710968e-16,True,ANTIEMETICS AND ANTINAUSEANTS,BETA BLOCKING AGENTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
H02A,N01B,N05B,449,32,417,0.07126948775055679,4.2186619990457625e-15,3.8369907761278026e-13,True,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANESTHETICS, LOCAL",ANXIOLYTICS
N06A,N06B,N07B,758,54,704,0.0712401055408971,8.294532731692022e-25,2.225034653797688e-22,True,ANTIDEPRESSANTS,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",DRUGS USED IN ADDICTIVE DISORDERS
C02A,N03A,R06A,267,19,248,0.07116104868913857,2.7099303483324184e-09,1.0057590882987848e-07,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",ANTIEPILEPTICS,ANTIHISTAMINES FOR SYSTEMIC USE
N05A,N05B,N07B,1026,73,953,0.07115009746588694,4.1983118041253616e-33,2.471406215361796e-30,True,ANTIPSYCHOTICS,ANXIOLYTICS,DRUGS USED IN ADDICTIVE DISORDERS
N05B,N06A,V03A,352,25,327,0.07102272727272728,6.287294187784784e-12,3.6206613703134555e-10,True,ANXIOLYTICS,ANTIDEPRESSANTS,ALL OTHER THERAPEUTIC PRODUCTS
A03F,A04A,N06A,338,24,314,0.07100591715976332,1.7590648314635665e-11,9.657539354501529e-10,True,PROPULSIVES,ANTIEMETICS AND ANTINAUSEANTS,ANTIDEPRESSANTS
A02B,D06A,H02A,240,17,223,0.07083333333333333,2.4230272151722348e-08,7.377700106886494e-07,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIBIOTICS FOR TOPICAL USE,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
A06A,B05X,N05A,212,15,197,0.07075471698113207,1.933407449901158e-07,4.7312668219752125e-06,True,DRUGS FOR CONSTIPATION,I.V. SOLUTION ADDITIVES,ANTIPSYCHOTICS
J01A,N02B,N05A,255,18,237,0.07058823529411765,9.681307511290967e-09,3.2411732824530515e-07,True,TETRACYCLINES,OTHER ANALGESICS AND ANTIPYRETICS,ANTIPSYCHOTICS
C08C,N03A,N07B,255,18,237,0.07058823529411765,9.681307511290967e-09,3.2411732824530515e-07,True,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ANTIEPILEPTICS,DRUGS USED IN ADDICTIVE DISORDERS
A04A,C08C,R06A,326,23,303,0.0705521472392638,6.257112655718708e-11,3.2106714624695125e-09,True,ANTIEMETICS AND ANTINAUSEANTS,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ANTIHISTAMINES FOR SYSTEMIC USE
A04A,A10B,R06A,426,30,396,0.07042253521126761,5.992576049676686e-14,4.917561543648061e-12,True,ANTIEMETICS AND ANTINAUSEANTS,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",ANTIHISTAMINES FOR SYSTEMIC USE
H02A,J05A,L04A,426,30,396,0.07042253521126761,5.992576049676686e-14,4.917561543648061e-12,True,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",DIRECT ACTING ANTIVIRALS,IMMUNOSUPPRESSANTS
A02B,A04A,J02A,284,20,264,0.07042253521126761,1.3786170523987731e-09,5.414830713659044e-08,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIEMETICS AND ANTINAUSEANTS,ANTIMYCOTICS FOR SYSTEMIC USE
H02A,J02A,N05B,242,17,225,0.07024793388429752,3.0664397070568724e-08,9.101399197751995e-07,True,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ANTIMYCOTICS FOR SYSTEMIC USE,ANXIOLYTICS
A04A,H02A,N01B,471,33,438,0.07006369426751592,3.962645864523371e-15,3.6196720328008306e-13,True,ANTIEMETICS AND ANTINAUSEANTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANESTHETICS, LOCAL"
C07A,J05A,L04A,215,15,200,0.06976744186046512,2.7398627200410473e-07,6.502034799900322e-06,True,BETA BLOCKING AGENTS,DIRECT ACTING ANTIVIRALS,IMMUNOSUPPRESSANTS
C02A,N07B,R03A,215,15,200,0.06976744186046512,2.7398627200410473e-07,6.502034799900322e-06,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",DRUGS USED IN ADDICTIVE DISORDERS,"ADRENERGICS, INHALANTS"
N02B,N05A,N07B,1149,80,1069,0.06962576153176675,6.90053540580763e-35,4.569879572496103e-32,True,OTHER ANALGESICS AND ANTIPYRETICS,ANTIPSYCHOTICS,DRUGS USED IN ADDICTIVE DISORDERS
A04A,B05X,R06A,374,26,348,0.06951871657754011,5.7911080844984205e-12,3.353146517122692e-10,True,ANTIEMETICS AND ANTINAUSEANTS,I.V. SOLUTION ADDITIVES,ANTIHISTAMINES FOR SYSTEMIC USE
C09B,N02B,N07B,216,15,201,0.06944444444444445,3.070489734267384e-07,7.197988766437434e-06,True,"ACE INHIBITORS, COMBINATIONS",OTHER ANALGESICS AND ANTIPYRETICS,DRUGS USED IN ADDICTIVE DISORDERS
A04A,C03C,N03A,288,20,268,0.06944444444444445,2.194465010258763e-09,8.289679589555027e-08,True,ANTIEMETICS AND ANTINAUSEANTS,HIGH-CEILING DIURETICS,ANTIEPILEPTICS
B03B,C03C,C03D,303,21,282,0.06930693069306931,8.78441727374392e-10,3.5868857584813324e-08,True,VITAMIN B12 AND FOLIC ACID,HIGH-CEILING DIURETICS,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS
A04A,C03D,N05B,202,14,188,0.06930693069306931,8.674872176592608e-07,1.8372200285426275e-05,True,ANTIEMETICS AND ANTINAUSEANTS,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ANXIOLYTICS
A10B,A11C,N07B,231,16,215,0.06926406926406926,1.2194627289401136e-07,3.1631400430476e-06,True,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",DRUGS USED IN ADDICTIVE DISORDERS
C07A,J01A,N05B,347,24,323,0.069164265129683,5.056252388355532e-11,2.626276975834079e-09,True,BETA BLOCKING AGENTS,TETRACYCLINES,ANXIOLYTICS
C03C,J01A,N05B,276,19,257,0.06884057971014493,7.71452350436615e-09,2.645407477419538e-07,True,HIGH-CEILING DIURETICS,TETRACYCLINES,ANXIOLYTICS
A04A,J05A,M03B,218,15,203,0.06880733944954129,3.8434542219196804e-07,8.862946884757549e-06,True,ANTIEMETICS AND ANTINAUSEANTS,DIRECT ACTING ANTIVIRALS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
A02B,A07A,H02A,320,22,298,0.06875,4.413331363233756e-10,1.9484857968677032e-08,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),INTESTINAL ANTIINFECTIVES,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
N03A,N05B,N07B,975,67,908,0.06871794871794872,9.432385892907882e-29,3.9194337616177217e-26,True,ANTIEPILEPTICS,ANXIOLYTICS,DRUGS USED IN ADDICTIVE DISORDERS
A06A,A10A,H02A,233,16,217,0.06866952789699571,1.5256195279402427e-07,3.871967549234686e-06,True,DRUGS FOR CONSTIPATION,INSULINS AND ANALOGUES,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
A04A,C08C,N05B,437,30,407,0.06864988558352403,2.1450575100397215e-13,1.5894426137329293e-11,True,ANTIEMETICS AND ANTINAUSEANTS,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ANXIOLYTICS
N01B,N05A,N05B,379,26,353,0.06860158311345646,1.0235577761000205e-11,5.815344876973628e-10,True,"ANESTHETICS, LOCAL",ANTIPSYCHOTICS,ANXIOLYTICS
C02C,N02B,N05A,395,27,368,0.06835443037974684,4.6027368749672945e-12,2.7322464945184007e-10,True,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",OTHER ANALGESICS AND ANTIPYRETICS,ANTIPSYCHOTICS
C08D,J01E,N02A,249,17,232,0.06827309236947791,6.774469810203731e-08,1.8717674604672421e-06,True,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,SULFONAMIDES AND TRIMETHOPRIM,OPIOIDS
B05X,N05A,R06A,352,24,328,0.06818181818181818,8.866740795589353e-11,4.406712822615217e-09,True,I.V. SOLUTION ADDITIVES,ANTIPSYCHOTICS,ANTIHISTAMINES FOR SYSTEMIC USE
A02B,J05A,L04A,411,28,383,0.0681265206812652,2.0691966829489034e-12,1.2897181207368575e-10,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),DIRECT ACTING ANTIVIRALS,IMMUNOSUPPRESSANTS
A02B,A04A,J05A,456,31,425,0.06798245614035088,1.3510427417295741e-13,1.0449378752822313e-11,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIEMETICS AND ANTINAUSEANTS,DIRECT ACTING ANTIVIRALS
C02A,C03C,R06A,221,15,206,0.06787330316742081,5.339266574529675e-07,1.1855744090253432e-05,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",HIGH-CEILING DIURETICS,ANTIHISTAMINES FOR SYSTEMIC USE
C10A,J01A,N05A,222,15,207,0.06756756756756757,5.945073008474778e-07,1.3082864713976895e-05,True,"LIPID MODIFYING AGENTS, PLAIN",TETRACYCLINES,ANTIPSYCHOTICS
N05B,N06B,N07B,444,30,414,0.06756756756756757,4.661965703763561e-13,3.28227166757998e-11,True,ANXIOLYTICS,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",DRUGS USED IN ADDICTIVE DISORDERS
A04A,D07A,N05B,326,22,304,0.06748466257668712,8.546782914761962e-10,3.503354420302427e-08,True,ANTIEMETICS AND ANTINAUSEANTS,"CORTICOSTEROIDS, PLAIN",ANXIOLYTICS
A02B,C01C,R03A,356,24,332,0.06741573033707865,1.3728791325095238e-10,6.552714994626538e-09,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,"ADRENERGICS, INHALANTS"
H03A,N02A,V03A,371,25,346,0.0673854447439353,5.5092619867926315e-11,2.847616585953889e-09,True,THYROID PREPARATIONS,OPIOIDS,ALL OTHER THERAPEUTIC PRODUCTS
A04A,H02A,R06A,594,40,554,0.06734006734006734,5.3383912273427305e-17,5.8315044788581e-15,True,ANTIEMETICS AND ANTINAUSEANTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ANTIHISTAMINES FOR SYSTEMIC USE
C01C,N05B,N06A,223,15,208,0.06726457399103139,6.612831570270357e-07,1.438800068143423e-05,True,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,ANXIOLYTICS,ANTIDEPRESSANTS
A04A,C01D,N06A,223,15,208,0.06726457399103139,6.612831570270357e-07,1.438800068143423e-05,True,ANTIEMETICS AND ANTINAUSEANTS,VASODILATORS USED IN CARDIAC DISEASES,ANTIDEPRESSANTS
C09A,J01A,N05B,223,15,208,0.06726457399103139,6.612831570270357e-07,1.438800068143423e-05,True,"ACE INHIBITORS, PLAIN",TETRACYCLINES,ANXIOLYTICS
N05A,N06B,N07B,372,25,347,0.06720430107526881,6.135534110133615e-11,3.1559281277172715e-09,True,ANTIPSYCHOTICS,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",DRUGS USED IN ADDICTIVE DISORDERS
A04A,G04C,N06A,372,25,347,0.06720430107526881,6.135534110133615e-11,3.1559281277172715e-09,True,ANTIEMETICS AND ANTINAUSEANTS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,ANTIDEPRESSANTS
A04A,C02A,C10A,209,14,195,0.06698564593301436,1.8550561597981362e-06,3.5609012806559874e-05,True,ANTIEMETICS AND ANTINAUSEANTS,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING","LIPID MODIFYING AGENTS, PLAIN"
A10A,N02A,P01A,239,16,223,0.06694560669456066,2.916745882952654e-07,6.852736003495858e-06,True,INSULINS AND ANALOGUES,OPIOIDS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES
J01E,J05A,L04A,269,18,251,0.06691449814126393,4.6197784448796356e-08,1.3212192281226618e-06,True,SULFONAMIDES AND TRIMETHOPRIM,DIRECT ACTING ANTIVIRALS,IMMUNOSUPPRESSANTS
L01E,N02A,N02B,284,19,265,0.06690140845070422,1.8427132249479373e-08,5.793884074643426e-07,True,PROTEIN KINASE INHIBITORS,OPIOIDS,OTHER ANALGESICS AND ANTIPYRETICS
A04A,A06A,C07A,390,26,364,0.06666666666666667,3.391455148388682e-11,1.7923121572232656e-09,True,ANTIEMETICS AND ANTINAUSEANTS,DRUGS FOR CONSTIPATION,BETA BLOCKING AGENTS
A04A,J05A,N06A,420,28,392,0.06666666666666667,5.4824231489564694e-12,3.1831099006215205e-10,True,ANTIEMETICS AND ANTINAUSEANTS,DIRECT ACTING ANTIVIRALS,ANTIDEPRESSANTS
A04A,B01A,N05B,572,38,534,0.06643356643356643,7.703396804973084e-16,7.593041167022772e-14,True,ANTIEMETICS AND ANTINAUSEANTS,ANTITHROMBOTIC AGENTS,ANXIOLYTICS
A04A,C08C,H02A,286,19,267,0.06643356643356643,2.272290346186409e-08,6.968795516119012e-07,True,ANTIEMETICS AND ANTINAUSEANTS,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
A04A,C03C,C07A,709,47,662,0.06629055007052186,2.7593093142810384e-19,4.299653160900277e-17,True,ANTIEMETICS AND ANTINAUSEANTS,HIGH-CEILING DIURETICS,BETA BLOCKING AGENTS
N02B,N06A,V03A,589,39,550,0.06621392190152801,3.841928604963979e-16,3.8586801420093194e-14,True,OTHER ANALGESICS AND ANTIPYRETICS,ANTIDEPRESSANTS,ALL OTHER THERAPEUTIC PRODUCTS
A04A,J01E,N05B,242,16,226,0.06611570247933884,3.981537064349268e-07,9.141574590215568e-06,True,ANTIEMETICS AND ANTINAUSEANTS,SULFONAMIDES AND TRIMETHOPRIM,ANXIOLYTICS
A02A,C03C,C07A,227,15,212,0.06607929515418502,1.0022427737955776e-06,2.0782317869154482e-05,True,ANTACIDS,HIGH-CEILING DIURETICS,BETA BLOCKING AGENTS
A04A,C07A,G04C,212,14,198,0.0660377358490566,2.52780226354452e-06,4.630007395767974e-05,True,ANTIEMETICS AND ANTINAUSEANTS,BETA BLOCKING AGENTS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY
C07A,L01E,N02A,212,14,198,0.0660377358490566,2.52780226354452e-06,4.630007395767974e-05,True,BETA BLOCKING AGENTS,PROTEIN KINASE INHIBITORS,OPIOIDS
A06A,C09C,N05B,303,20,283,0.066006600660066,1.1164697208354536e-08,3.6853935084026374e-07,True,DRUGS FOR CONSTIPATION,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",ANXIOLYTICS
A04A,C03C,H03A,288,19,269,0.06597222222222222,2.793291596464591e-08,8.408442544357615e-07,True,ANTIEMETICS AND ANTINAUSEANTS,HIGH-CEILING DIURETICS,THYROID PREPARATIONS
A11C,H02A,N05A,273,18,255,0.06593406593406594,6.996963914778619e-08,1.9232121826457652e-06,True,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ANTIPSYCHOTICS
A06A,B01A,N05A,258,17,241,0.06589147286821706,1.7550313092752723e-07,4.3398627195054344e-06,True,DRUGS FOR CONSTIPATION,ANTITHROMBOTIC AGENTS,ANTIPSYCHOTICS
M03B,N07B,R03D,228,15,213,0.06578947368421052,1.109338016832993e-06,2.2648450147133704e-05,True,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",DRUGS USED IN ADDICTIVE DISORDERS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
B05X,M01A,N07B,228,15,213,0.06578947368421052,1.109338016832993e-06,2.2648450147133704e-05,True,I.V. SOLUTION ADDITIVES,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",DRUGS USED IN ADDICTIVE DISORDERS
A04A,G04C,M03B,213,14,199,0.06572769953051644,2.796680038615475e-06,5.078598404313551e-05,True,ANTIEMETICS AND ANTINAUSEANTS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
A04A,J05A,N02B,320,21,299,0.065625,5.481187569590177e-09,1.9359554495792507e-07,True,ANTIEMETICS AND ANTINAUSEANTS,DIRECT ACTING ANTIVIRALS,OTHER ANALGESICS AND ANTIPYRETICS
A03A,A04A,C07A,244,16,228,0.06557377049180328,4.877314397369066e-07,1.0984064474925106e-05,True,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ANTIEMETICS AND ANTINAUSEANTS,BETA BLOCKING AGENTS
A04A,C10A,N07B,229,15,214,0.06550218340611354,1.226715202973241e-06,2.4758617696579926e-05,True,ANTIEMETICS AND ANTINAUSEANTS,"LIPID MODIFYING AGENTS, PLAIN",DRUGS USED IN ADDICTIVE DISORDERS
J01E,N05A,N05B,336,22,314,0.06547619047619048,2.43118055963818e-09,9.102752370998641e-08,True,SULFONAMIDES AND TRIMETHOPRIM,ANTIPSYCHOTICS,ANXIOLYTICS
A04A,G04B,M03B,260,17,243,0.06538461538461539,2.1478461277230545e-07,5.207912487266244e-06,True,ANTIEMETICS AND ANTINAUSEANTS,UROLOGICALS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
A02B,N05B,V03A,306,20,286,0.06535947712418301,1.514470605225246e-08,4.845144659434527e-07,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANXIOLYTICS,ALL OTHER THERAPEUTIC PRODUCTS
C07A,N05B,V03A,245,16,229,0.0653061224489796,5.390993165797048e-07,1.1950410791796134e-05,True,BETA BLOCKING AGENTS,ANXIOLYTICS,ALL OTHER THERAPEUTIC PRODUCTS
C07A,H02A,N01B,368,24,344,0.06521739130434782,4.793844729075995e-10,2.09435927864261e-08,True,BETA BLOCKING AGENTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANESTHETICS, LOCAL"
A03B,A04A,N02A,276,18,258,0.06521739130434782,9.472289909913606e-08,2.5123500346794632e-06,True,"BELLADONNA AND DERIVATIVES, PLAIN",ANTIEMETICS AND ANTINAUSEANTS,OPIOIDS
A04A,A10A,C03C,354,23,331,0.06497175141242938,1.3187626955269844e-09,5.2237792604874494e-08,True,ANTIEMETICS AND ANTINAUSEANTS,INSULINS AND ANALOGUES,HIGH-CEILING DIURETICS
N02B,N04B,N07B,231,15,216,0.06493506493506493,1.4958617331939252e-06,2.9297876016493216e-05,True,OTHER ANALGESICS AND ANTIPYRETICS,DOPAMINERGIC AGENTS,DRUGS USED IN ADDICTIVE DISORDERS
M01A,N02B,V03A,308,20,288,0.06493506493506493,1.849257458366523e-08,5.805846527067163e-07,True,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",OTHER ANALGESICS AND ANTIPYRETICS,ALL OTHER THERAPEUTIC PRODUCTS
A04A,M01A,N05A,540,35,505,0.06481481481481481,4.4379722358300127e-14,3.75389430588376e-12,True,ANTIEMETICS AND ANTINAUSEANTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIPSYCHOTICS
A11C,C02A,N05B,216,14,202,0.06481481481481481,3.7647993515810437e-06,6.610076873132185e-05,True,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO","ANTIADRENERGIC AGENTS, CENTRALLY ACTING",ANXIOLYTICS
C08C,N05A,N07B,278,18,260,0.06474820143884892,1.1546765286089556e-07,3.0209759252198747e-06,True,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ANTIPSYCHOTICS,DRUGS USED IN ADDICTIVE DISORDERS
C02A,N03A,N05A,340,22,318,0.06470588235294118,3.625702024144015e-09,1.3156828304051364e-07,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",ANTIEPILEPTICS,ANTIPSYCHOTICS
A04A,G04C,N05B,201,13,188,0.06467661691542288,9.493473034804996e-06,0.0001477134218455121,True,ANTIEMETICS AND ANTINAUSEANTS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,ANXIOLYTICS
A06A,C08C,H02A,279,18,261,0.06451612903225806,1.2734047364383236e-07,3.29097477739036e-06,True,DRUGS FOR CONSTIPATION,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
A02B,A04A,N07B,496,32,464,0.06451612903225806,7.416585204266263e-13,4.9895959888511315e-11,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIEMETICS AND ANTINAUSEANTS,DRUGS USED IN ADDICTIVE DISORDERS
A04A,A06A,R01A,279,18,261,0.06451612903225806,1.2734047364383236e-07,3.29097477739036e-06,True,ANTIEMETICS AND ANTINAUSEANTS,DRUGS FOR CONSTIPATION,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
A10B,N03A,N07B,264,17,247,0.06439393939393939,3.185437110506931e-07,7.442754492377385e-06,True,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",ANTIEPILEPTICS,DRUGS USED IN ADDICTIVE DISORDERS
J01E,J01M,N06A,233,15,218,0.06437768240343347,1.817430483335228e-06,3.491895606372848e-05,True,SULFONAMIDES AND TRIMETHOPRIM,QUINOLONE ANTIBACTERIALS,ANTIDEPRESSANTS
B05X,N02A,P01A,202,13,189,0.06435643564356436,1.045388133618534e-05,0.00016041874247732982,True,I.V. SOLUTION ADDITIVES,OPIOIDS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES
G03D,H02A,N06A,202,13,189,0.06435643564356436,1.045388133618534e-05,0.00016041874247732982,True,PROGESTOGENS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ANTIDEPRESSANTS
C02A,H02A,N05B,311,20,291,0.06430868167202572,2.4822895976552047e-08,7.514954450501299e-07,True,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ANXIOLYTICS
N04B,N06A,N07B,280,18,262,0.06428571428571428,1.4032862632833523e-07,3.5959422601572916e-06,True,DOPAMINERGIC AGENTS,ANTIDEPRESSANTS,DRUGS USED IN ADDICTIVE DISORDERS
A04A,N05B,R06A,1012,65,947,0.06422924901185771,7.0732788213756935e-25,1.9467133088648531e-22,True,ANTIEMETICS AND ANTINAUSEANTS,ANXIOLYTICS,ANTIHISTAMINES FOR SYSTEMIC USE
A07A,H02A,N06A,218,14,204,0.06422018348623854,4.567733679640543e-06,7.800113790406316e-05,True,INTESTINAL ANTIINFECTIVES,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ANTIDEPRESSANTS
B03B,N02B,N04B,234,15,219,0.0641025641025641,2.000601733229327e-06,3.802399276286628e-05,True,VITAMIN B12 AND FOLIC ACID,OTHER ANALGESICS AND ANTIPYRETICS,DOPAMINERGIC AGENTS
A02B,A04A,L04A,281,18,263,0.06405693950177936,1.5452660359529884e-07,3.912458522570577e-06,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIEMETICS AND ANTINAUSEANTS,IMMUNOSUPPRESSANTS
J01A,M01A,N05A,203,13,190,0.06403940886699508,1.1499791897544373e-05,0.00017419842022355994,True,TETRACYCLINES,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIPSYCHOTICS
A03F,C03C,C07A,250,16,234,0.064,8.78059156674134e-07,1.8552173128851693e-05,True,PROPULSIVES,HIGH-CEILING DIURETICS,BETA BLOCKING AGENTS
J01M,N03A,R06A,297,19,278,0.06397306397306397,6.816071236922842e-08,1.8808096569383966e-06,True,QUINOLONE ANTIBACTERIALS,ANTIEPILEPTICS,ANTIHISTAMINES FOR SYSTEMIC USE
B05X,H02A,N01B,219,14,205,0.0639269406392694,5.024182623945141e-06,8.450196679892494e-05,True,I.V. SOLUTION ADDITIVES,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANESTHETICS, LOCAL"
